Country name,Year,Number of deaths from drought,Number of deaths from earthquakes,Number of deaths from disasters,Number of deaths from volcanic activity,Number of deaths from floods,Number of deaths from mass movements,Number of deaths from storms,Number of deaths from landslides,Number of deaths from wildfires
Solomon Islands,1930,0,5,5,0,0,0,0,,0
Solomon Islands,1940,0,0,0,0,0,0,0,,0
Solomon Islands,1950,0,0,20,0,0,0,20,,0
Solomon Islands,1960,0,0,1.6,0,0,0,1.6,,0
Solomon Islands,1970,0,23.4,23.6,0,0,0,0.2,,0
Solomon Islands,1980,0,0.1,10.2,0,0,0,10.1,,0
Solomon Islands,1990,0,0,0.4,0,0,0,0.4,,0
Solomon Islands,2000,0,5.2,7.3,0,2.1,0,0,,0
Solomon Islands,2010,0,1,6.8,0,4.9,0,0.9,,0
Solomon Islands,2020,0,0,9.6,0,0,0,9.6,,0
Somalia,1900,0,0,0,0,0,0,0,,0
Somalia,1910,0,0,0,0,0,0,0,,0
Somalia,1920,0,0,0,0,0,0,0,,0
Somalia,1930,0,0,0,0,0,0,0,,0
Somalia,1940,0,0,0,0,0,0,0,,0
Somalia,1950,0,0,0,0,0,0,0,,0
Somalia,1960,5,0,25,0,20,0,0,,0
Somalia,1970,1900,0,1900,0,0,0,0,,0
Somalia,1980,60,0,63.9,0,3.9,0,0,,0
Somalia,1990,0,0,246.4,0,243.4,0,3,,0
Somalia,2000,2.3,29.8,46.1,0,14,0,0,,0
Somalia,2010,2000,0,2030.1,0,8,0,22.1,,0
Somalia,2020,0,0,46.2,0,44.4,0,1.8,,0
South Africa,1900,0,0,0,0,0,0,0,,0
South Africa,1910,0,0,0,0,0,0,0,,0
South Africa,1920,0,0,0,0,0,0,0,,0
South Africa,1930,0,0,0,0,0,0,0,,0
South Africa,1940,0,0,0,0,0,0,0,,0
South Africa,1950,0,0,8.6,0,5.1,0,3.5,,0
South Africa,1960,0,0.9,0.9,0,0,0,0,,0
South Africa,1970,0,0,5.6,0,5.6,0,0,,0
South Africa,1980,0,0,70.9,0,63.5,0,7.4,,0
South Africa,1990,0,2.5,45.8,0,28,0,5.5,,3.4
South Africa,2000,0,0.2,33.2,0,15.2,0,6.2,,9.4
South Africa,2010,0,0.1,29.3,0,19.9,0,7.3,,0.9
South Africa,2020,0,0,155,0,138.2,0,16.8,,0
South America,1900,0,2040,2040,0,0,0,0,,0
South America,1910,0,18.4,18.4,0,0,0,0,,0
South America,1920,0,196,206,0,0,0,0,,0
South America,1930,0,3005.5,3024.5,0,0,0,0,,0
South America,1940,0,1829.7,2469.7,110,20,0,10,,0
South America,1950,0,55.7,187.6,0,87.7,0,5.9,,0
South America,1960,0,711.6,1324.5,0.4,284.8,200,15.4,,0
South America,1970,0,6780.2,7296.1,0.1,216.7,0,21,,0
South America,1980,2,552.3,3464.2,2180,397.4,16,30.3,,0
South America,1990,0.1,204.7,3635,1.6,3158.1,0,68.3,,3.8
South America,2000,1.5,78.7,567.9,2.1,296.5,7.2,22.8,,1.6
South America,2010,0.2,128.4,787,0,400.9,0,8.5,,7.9
South America,2020,1.2,3.2,520,0.4,316.6,0,22.4,,98.4
South Korea,1900,0,0,0,0,0,0,0,,0
South Korea,1910,0,0,0,0,0,0,0,,0
South Korea,1920,0,0,0,0,0,0,0,,0
South Korea,1930,0,0,110.4,0,0,0,110.4,,0
South Korea,1940,0,0,0,0,0,0,0,,0
South Korea,1950,0,0,108.2,0,30.9,0,67,,0
South Korea,1960,0,0,179.4,0,136.5,0,31.3,,0
South Korea,1970,0,0,140.5,0,111.7,0,26.3,,0
South Korea,1980,0,0,145.2,0,21.6,0,116.4,,0
South Korea,1990,0,0,115.9,0,75.3,0,33.6,,0
South Korea,2000,0,0,62.3,0,19.8,0,42.3,,0.2
South Korea,2010,0,0,23.2,0,7.9,0,8.7,,0.1
South Korea,2020,0,0,34,0,24.8,0,8.6,,0.2
South Sudan,1900,0,0,0,0,0,0,0,,0
South Sudan,1910,0,0,0,0,0,0,0,,0
South Sudan,1920,0,0,0,0,0,0,0,,0
South Sudan,1930,0,0,0,0,0,0,0,,0
South Sudan,1940,0,0,0,0,0,0,0,,0
South Sudan,1950,0,0,0,0,0,0,0,,0
South Sudan,1960,0,0,0,0,0,0,0,,0
South Sudan,1970,0,0,0,0,0,0,0,,0
South Sudan,1980,0,0,0,0,0,0,0,,0
South Sudan,1990,0,0,0,0,0,0,0,,0
South Sudan,2000,0,0,1.7,0,1.7,0,0,,0
South Sudan,2010,0,0,19.9,0,14.9,0,0,,5
South Sudan,2020,0,0,1.4,0,1.4,0,0,,0
Spain,1900,0,0,0,0,0,0,0,,0
Spain,1910,0,0,0,0,0,0,0,,0
Spain,1920,0,0,0,0,0,0,0,,0
Spain,1930,0,0,0,0,0,0,0,,0
Spain,1940,0,0,2,0,0,0,2,,0
Spain,1950,0,1.1,16.4,0,12.7,0,2.6,,0
Spain,1960,0,0,44.5,0,44.5,0,0,,0
Spain,1970,0,0,94.1,0,52.2,0,1.9,,0
Spain,1980,0,0,23.8,0,13.9,0,4.2,,1.7
Spain,1990,0,0,19.8,0,1.6,0,4.8,,2
Spain,2000,0,0,1530.4,0,5.8,0,5.8,,2.9
Spain,2010,0,1,10.1,0,5.6,0,1.6,,0.8
Spain,2020,0,0,2271.4,0.2,1.2,0,5.2,,0
Sri Lanka,1900,0,0,0,0,0,0,0,,0
Sri Lanka,1910,0,0,0,0,0,0,0,,0
Sri Lanka,1920,0,0,0,0,0,0,0,,0
Sri Lanka,1930,0,0,0,0,0,0,0,,0
Sri Lanka,1940,0,0,0,0,0,0,0,,0
Sri Lanka,1950,0,0,20,0,0,0,20,,0
Sri Lanka,1960,0,0,31.5,0,10.9,0,20.6,,0
Sri Lanka,1970,0,0,80.4,0,1,0,74,,0
Sri Lanka,1980,0,0,48.3,0,48.3,0,0,,0
Sri Lanka,1990,0,0,17,0,10.5,0,0,,0
Sri Lanka,2000,0,3539.9,3577.6,0,36.3,0,1.4,,0
Sri Lanka,2010,0,0,123.4,0,93.7,0,5.6,,0
Sri Lanka,2020,0,0,14.2,0,11,0,3.2,,0
Sudan,1900,0,0,0,0,0,0,0,,0
Sudan,1910,0,0,0,0,0,0,0,,0
Sudan,1920,0,0,0,0,0,0,0,,0
Sudan,1930,0,0,0,0,0,0,0,,0
Sudan,1940,0,0,0,0,0,0,0,,0
Sudan,1950,0,0,0,0,0,0,0,,0
Sudan,1960,0,0,0,0,0,0,0,,0
Sudan,1970,0,0,3.4,0,3.4,0,0,,0
Sudan,1980,15000,0,15009.6,0,9.6,0,0,,0
Sudan,1990,0,0.3,38,0,33,0,0,,4.7
Sudan,2000,0,0,25.8,0,22.5,0,3.3,,0
Sudan,2010,0,0,56.2,0,52.6,0,2,,0
Sudan,2020,0,0,70.6,0,70.6,0,0,,0
Suriname,1900,0,0,0,0,0,0,0,,0
Suriname,1910,0,0,0,0,0,0,0,,0
Suriname,1920,0,0,0,0,0,0,0,,0
Suriname,1930,0,0,0,0,0,0,0,,0
Suriname,1940,0,0,0,0,0,0,0,,0
Suriname,1950,0,0,0,0,0,0,0,,0
Suriname,1960,0,0,0,0,0,0,0,,0
Suriname,1970,0,0,0,0,0,0,0,,0
Suriname,1980,0,0,0,0,0,0,0,,0
Suriname,1990,0,0,0,0,0,0,0,,0
Suriname,2000,0,0,0.5,0,0.5,0,0,,0
Suriname,2010,0,0,0,0,0,0,0,,0
Suriname,2020,0,0,0,0,0,0,0,,0
Sweden,1900,0,0,0,0,0,0,0,,0
Sweden,1910,0,0,0,0,0,0,0,,0
Sweden,1920,0,0,0,0,0,0,0,,0
Sweden,1930,0,0,0,0,0,0,0,,0
Sweden,1940,0,0,0,0,0,0,0,,0
Sweden,1950,0,0,0,0,0,0,0,,0
Sweden,1960,0,0,0,0,0,0,0,,0
Sweden,1970,0,0,1.3,0,0,0,0,,0
Sweden,1980,0,0,1.1,0,1.1,0,0,,0
Sweden,1990,0,0,0.3,0,0,0,0.3,,0
Sweden,2000,0,0,0.8,0,0,0,0.8,,0
Sweden,2010,0,0,0.7,0,0,0,0.7,,0
Sweden,2020,0,0,8.2,0,0,0,0.2,,0
Switzerland,1900,0,0,0,0,0,0,0,,0
Switzerland,1910,0,0,0,0,0,0,0,,0
Switzerland,1920,0,0,0,0,0,0,0,,0
Switzerland,1930,0,0,0,0,0,0,0,,0
Switzerland,1940,0,0,0,0,0,0,0,,0
Switzerland,1950,0,0,9.2,0,0,0,0,,0
Switzerland,1960,0,0,11,0,0,0,0,,0
Switzerland,1970,0,0,4.3,0,0,0,0,,0
Switzerland,1980,0,0,0.1,0,0,0,0.1,,0
Switzerland,1990,0,0,5.2,0,0.3,0,1.9,,0
Switzerland,2000,0,0,106.8,0,0.7,0,0.2,,0
Switzerland,2010,0,0,2.5,0,0,0.8,0.6,,0
Switzerland,2020,0,0,65.8,0,0,0,1.6,,0
Syria,1900,0,0,0,0,0,0,0,,0
Syria,1910,0,0,0,0,0,0,0,,0
Syria,1920,0,0,0,0,0,0,0,,0
Syria,1930,0,0,0,0,0,0,0,,0
Syria,1940,0,0,0,0,0,0,0,,0
Syria,1950,0,0,0,0,0,0,0,,0
Syria,1960,0,0,0,0,0,0,0,,0
Syria,1970,0,0,0,0,0,0,0,,0
Syria,1980,0,0,0,0,0,0,0,,0
Syria,1990,0,0,0,0,0,0,0,,0
Syria,2000,0,0,11.8,0,0.6,0,3.2,,0
Syria,2010,0,0,1.5,0,0.2,0,1.3,,0
Syria,2020,0,1180,1181.2,0,0.2,0,0.4,,0.6
Taiwan,1900,0,143,143,0,0,0,0,,0
Taiwan,1910,0,29.5,129.5,0,0,0,100,,0
Taiwan,1920,0,0.5,100.5,0,0,0,100,,0
Taiwan,1930,0,603.6,603.6,0,0,0,0,,0
Taiwan,1940,0,37.7,37.7,0,0,0,0,,0
Taiwan,1950,0,10.1,134.5,0,0,0,124.4,,0
Taiwan,1960,0,12.2,96.3,0,0,0,84.1,,0
Taiwan,1970,0,0,10.6,0,4.5,0,6.1,,0
Taiwan,1980,0,1.3,30.5,0,3.1,0,24.7,,0
Taiwan,1990,0,226.5,249.1,0,1.3,0,21.3,,0
Taiwan,2000,0,0.6,113.5,0,1.9,0,111,,0
Taiwan,2010,0,20.6,38.4,0,1.1,0,8.2,,0
Taiwan,2020,0,12.4,16.8,0,0,0,4.4,,0
Tajikistan,1900,0,0,0,0,0,0,0,,0
Tajikistan,1910,0,0,0,0,0,0,0,,0
Tajikistan,1920,0,0,0,0,0,0,0,,0
Tajikistan,1930,0,0,0,0,0,0,0,,0
Tajikistan,1940,0,0,0,0,0,0,0,,0
Tajikistan,1950,0,0,0,0,0,0,0,,0
Tajikistan,1960,0,0,0,0,0,0,0,,0
Tajikistan,1970,0,0,0,0,0,0,0,,0
Tajikistan,1980,0,0,0,0,0,0,0,,0
Tajikistan,1990,0,0,173.5,0,142.4,1.2,0,,0
Tajikistan,2000,0,1.7,16.2,0,8.9,0,0,,0
Tajikistan,2010,0,0.4,13.7,0,10.9,0,0,,0
Tajikistan,2020,0,1,9.4,0,6,0,0,,0
Tanzania,1900,0,0,0,0,0,0,0,,0
Tanzania,1910,0,0,0,0,0,0,0,,0
Tanzania,1920,0,0,0,0,0,0,0,,0
Tanzania,1930,0,0,0,0,0,0,0,,0
Tanzania,1940,0,0,0,0,0,0,0,,0
Tanzania,1950,0,0,0,0,0,0,0,,0
Tanzania,1960,0,0.4,4.4,0,4,0,0,,0
Tanzania,1970,0,0,2.5,0,2.5,0,0,,0
Tanzania,1980,0,0,1,0,1,0,0,,0
Tanzania,1990,0,0,42.5,0,42.1,0,0.4,,0
Tanzania,2000,0,1.5,17.9,0,15.1,0,0,,0
Tanzania,2010,0,1.7,25,0,18.6,0,4.7,,0
Tanzania,2020,0,0,43.2,0,21,0,0,,0
Thailand,1900,0,0,0,0,0,0,0,,0
Thailand,1910,0,0,0,0,0,0,0,,0
Thailand,1920,0,0,0,0,0,0,0,,0
Thailand,1930,0,0,0,0,0,0,0,,0
Thailand,1940,0,0,0,0,0,0,0,,0
Thailand,1950,0,0,0,0,0,0,0,,0
Thailand,1960,0,0,77.5,0,0.6,0,76.9,,0
Thailand,1970,0,0,38.5,0,33.5,0,5,,0
Thailand,1980,0,0,138.5,0,87.2,0,51.3,,0
Thailand,1990,0,0,86.4,0,51.8,0,33.7,,0
Thailand,2000,0,834.5,934.5,0,93.5,0,2.7,,0
Thailand,2010,0,0.2,154.5,0,143.8,0,2.8,,0
Thailand,2020,0,0,17.4,0,14,0,3.4,,0
Togo,1900,0,0,0,0,0,0,0,,0
Togo,1910,0,0,0,0,0,0,0,,0
Togo,1920,0,0,0,0,0,0,0,,0
Togo,1930,0,0,0,0,0,0,0,,0
Togo,1940,0,0,0,0,0,0,0,,0
Togo,1950,0,0,0,0,0,0,0,,0
Togo,1960,0,0,0,0,0,0,0,,0
Togo,1970,0,0,0,0,0,0,0,,0
Togo,1980,0,0,0,0,0,0,0,,0
Togo,1990,0,0,0.3,0,0.3,0,0,,0
Togo,2000,0,0,4.7,0,4.7,0,0,,0
Togo,2010,0,0,2.2,0,2.2,0,0,,0
Togo,2020,0,0,2.2,0,2.2,0,0,,0
Tokelau,1900,0,0,0,0,0,0,0,,0
Tokelau,1910,0,0,0,0,0,0,0,,0
Tokelau,1920,0,0,0,0,0,0,0,,0
Tokelau,1930,0,0,0,0,0,0,0,,0
Tokelau,1940,0,0,0,0,0,0,0,,0
Tokelau,1950,0,0,0,0,0,0,0,,0
Tokelau,1960,0,0,0,0,0,0,0,,0
Tokelau,1970,0,0,0,0,0,0,0,,0
Tokelau,1980,0,0,0,0,0,0,0,,0
Tokelau,1990,0,0,0,0,0,0,0,,0
Tokelau,2000,0,0,0,0,0,0,0,,0
Tokelau,2010,0,0,0,0,0,0,0,,0
Tokelau,2020,0,0,0,0,0,0,0,,0
Tonga,1900,0,0,0,0,0,0,0,,0
Tonga,1910,0,0,0,0,0,0,0,,0
Tonga,1920,0,0,0,0,0,0,0,,0
Tonga,1930,0,0,0,0,0,0,0,,0
Tonga,1940,0,0,0,0,0,0,0,,0
Tonga,1950,0,0,0,0,0,0,0,,0
Tonga,1960,0,0,0.2,0,0,0,0.2,,0
Tonga,1970,0,0.1,0.4,0,0,0,0.3,,0
Tonga,1980,0,0,0.7,0,0,0,0.7,,0
Tonga,1990,0,0,0.1,0,0,0,0.1,,0
Tonga,2000,0,0.9,0.9,0,0,0,0,,0
Tonga,2010,0,0,0.1,0,0,0,0.1,,0
Tonga,2020,0,0,0.8,0.8,0,0,0,,0
Trinidad and Tobago,1900,0,0,0,0,0,0,0,,0
Trinidad and Tobago,1910,0,0,0,0,0,0,0,,0
Trinidad and Tobago,1920,0,0,0,0,0,0,0,,0
Trinidad and Tobago,1930,0,0,1.3,0,0,0,1.3,,0
Trinidad and Tobago,1940,0,0,0,0,0,0,0,,0
Trinidad and Tobago,1950,0,0,0,0,0,0,0,,0
Trinidad and Tobago,1960,0,0,2.4,0,0,0,2.4,,0
Trinidad and Tobago,1970,0,0,0.2,0,0,0,0.2,,0
Trinidad and Tobago,1980,0,0,0,0,0,0,0,,0
Trinidad and Tobago,1990,0,0,0.5,0,0.5,0,0,,0
Trinidad and Tobago,2000,0,0,0.3,0,0,0,0.1,,0
Trinidad and Tobago,2010,0,0,0,0,0,0,0,,0
Trinidad and Tobago,2020,0,0,0,0,0,0,0,,0
Tunisia,1900,0,0,0,0,0,0,0,,0
Tunisia,1910,0,0,0,0,0,0,0,,0
Tunisia,1920,0,0,0,0,0,0,0,,0
Tunisia,1930,0,0,0,0,0,0,0,,0
Tunisia,1940,0,0,0,0,0,0,0,,0
Tunisia,1950,0,1.3,1.3,0,0,0,0,,0
Tunisia,1960,0,0,62.9,0,62.9,0,0,,0
Tunisia,1970,0,0,11.1,0,11.1,0,0,,0
Tunisia,1980,0,0,14,0,14,0,0,,0
Tunisia,1990,0,0,3.7,0,3.7,0,0,,0
Tunisia,2000,0,0,4.5,0,4.5,0,0,,0
Tunisia,2010,0,0,1.3,0,1.3,0,0,,0
Tunisia,2020,0,0,2,0,2,0,0,,0
Turkey,1900,0,640,640,0,0,0,0,,0
Turkey,1910,0,492.3,492.3,0,0,0,0,,0
Turkey,1920,0,36.3,36.3,0,0,0,0,,0
Turkey,1930,0,3384.4,3384.4,0,0,0,0,,0
Turkey,1940,0,1445,1478.2,0,33.2,0,0,,0
Turkey,1950,0,158.1,181.8,0,23.7,0,0,,0
Turkey,1960,0,281,295.7,0,14.7,0,0,,0
Turkey,1970,0,828.2,841.2,0,3.3,0,3,,0
Turkey,1980,0,136.7,161.2,0,9.8,0,0,,1.3
Turkey,1990,0,1887.6,1964.3,0,26.6,26.1,3.1,,0
Turkey,2000,0,25.2,60.8,0,20.8,0,3.7,,0.2
Turkey,2010,0,69.9,79.9,0,5.6,0,0,,0
Turkey,2020,0,10191.6,10234,0,27.4,0,5,,1.8
Turkmenistan,1900,0,0,0,0,0,0,0,,0
Turkmenistan,1910,0,0,0,0,0,0,0,,0
Turkmenistan,1920,0,0,0,0,0,0,0,,0
Turkmenistan,1930,0,0,0,0,0,0,0,,0
Turkmenistan,1940,0,0,0,0,0,0,0,,0
Turkmenistan,1950,0,0,0,0,0,0,0,,0
Turkmenistan,1960,0,0,0,0,0,0,0,,0
Turkmenistan,1970,0,0,0,0,0,0,0,,0
Turkmenistan,1980,0,0,0,0,0,0,0,,0
Turkmenistan,1990,0,0,0,0,0,0,0,,0
Turkmenistan,2000,0,1.1,1.1,0,0,0,0,,0
Turkmenistan,2010,0,0,0,0,0,0,0,,0
Turkmenistan,2020,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1900,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1910,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1920,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1930,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1940,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1950,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1960,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1970,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1980,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,1990,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,2000,0,0,0.4,0,0,0,0.4,,0
Turks and Caicos Islands,2010,0,0,0,0,0,0,0,,0
Turks and Caicos Islands,2020,0,0,0,0,0,0,0,,0
Tuvalu,1900,0,0,0,0,0,0,0,,0
Tuvalu,1910,0,0,0,0,0,0,0,,0
Tuvalu,1920,0,0,0,0,0,0,0,,0
Tuvalu,1930,0,0,0,0,0,0,0,,0
Tuvalu,1940,0,0,0,0,0,0,0,,0
Tuvalu,1950,0,0,0,0,0,0,0,,0
Tuvalu,1960,0,0,0,0,0,0,0,,0
Tuvalu,1970,0,0,0.6,0,0,0,0.6,,0
Tuvalu,1980,0,0,0,0,0,0,0,,0
Tuvalu,1990,0,0,0,0,0,0,0,,0
Tuvalu,2000,0,0,0,0,0,0,0,,0
Tuvalu,2010,0,0,0,0,0,0,0,,0
Tuvalu,2020,0,0,0,0,0,0,0,,0
USSR,1900,0,464.8,464.8,0,0,0,0,,0
USSR,1910,0,9,9,0,0,0,0,,0
USSR,1920,120000,0,120002.3,0,0,0,2.3,,0
USSR,1930,0,15.1,15.1,0,0,0,0,,0
USSR,1940,0,11390,12590,0,0,0,0,,0
USSR,1950,0,0,0,0,0,0,0,,0
USSR,1960,0,1,15.5,0,0,0,0,,0
USSR,1970,0,0,1.3,0,0,0,0,,0
USSR,1980,0,2530.6,2600.9,0,12.7,0,40,,0
USSR,1990,0,27.9,43.4,0,2.1,5,4.1,,0
USSR,2000,0,0,0,0,0,0,0,,0
USSR,2010,0,0,0,0,0,0,0,,0
USSR,2020,0,0,0,0,0,0,0,,0
Uganda,1900,0,0,0,0,0,0,0,,0
Uganda,1910,0,0,0,0,0,0,0,,0
Uganda,1920,0,0,0,0,0,0,0,,0
Uganda,1930,0,0,0,0,0,0,0,,0
Uganda,1940,0,0,0,0,0,0,0,,0
Uganda,1950,0,0,0,0,0,0,0,,0
Uganda,1960,0,10.4,10.4,0,0,0,0,,0
Uganda,1970,0,0,0,0,0,0,0,,0
Uganda,1980,0,0,0,0,0,0,0,,0
Uganda,1990,1.9,0.7,14.6,0,10,0,0,,0
Uganda,2000,17.5,0,31.4,0,12.8,0,0,,0
Uganda,2010,0,0.4,77.1,0,18.4,0,2.3,,0
Uganda,2020,493,0,520.8,0,22.4,0,1.6,,0
Ukraine,1900,0,0,0,0,0,0,0,,0
Ukraine,1910,0,0,0,0,0,0,0,,0
Ukraine,1920,0,0,0,0,0,0,0,,0
Ukraine,1930,0,0,0,0,0,0,0,,0
Ukraine,1940,0,0,0,0,0,0,0,,0
Ukraine,1950,0,0,0,0,0,0,0,,0
Ukraine,1960,0,0,0,0,0,0,0,,0
Ukraine,1970,0,0,0,0,0,0,0,,0
Ukraine,1980,0,0,0,0,0,0,0,,0
Ukraine,1990,0,0,3.8,0,2.7,0,1.1,,0
Ukraine,2000,0,0,89.2,0,4.9,0,1,,0
Ukraine,2010,0,0,28,0,1.1,0,0,,0
Ukraine,2020,0,0,6.4,0,0.6,0,2.6,,3.2
United Arab Emirates,1900,0,0,0,0,0,0,0,,0
United Arab Emirates,1910,0,0,0,0,0,0,0,,0
United Arab Emirates,1920,0,0,0,0,0,0,0,,0
United Arab Emirates,1930,0,0,0,0,0,0,0,,0
United Arab Emirates,1940,0,0,0,0,0,0,0,,0
United Arab Emirates,1950,0,0,0,0,0,0,0,,0
United Arab Emirates,1960,0,0,0,0,0,0,0,,0
United Arab Emirates,1970,0,0,0,0,0,0,0,,0
United Arab Emirates,1980,0,0,0,0,0,0,0,,0
United Arab Emirates,1990,0,0,0,0,0,0,0,,0
United Arab Emirates,2000,0,0,0,0,0,0,0,,0
United Arab Emirates,2010,0,0,0,0,0,0,0,,0
United Arab Emirates,2020,0,0,0,0,0,0,0,,0
United Kingdom,1900,0,0,0,0,0,0,0,,0
United Kingdom,1910,0,0,0,0,0,0,0,,0
United Kingdom,1920,0,0,0,0,0,0,0,,0
United Kingdom,1930,0,0,0,0,0,0,0,,0
United Kingdom,1940,0,0,0,0,0,0,0,,0
United Kingdom,1950,0,0,403.4,0,3.4,0,0,,0
United Kingdom,1960,0,0,16,0,0,0,2,,0
United Kingdom,1970,0,0,0.6,0,0.6,0,0,,0
United Kingdom,1980,0,0,7.2,0,0,0,7.2,,0
United Kingdom,1990,0,0,22.2,0,1.7,0,19.1,,0
United Kingdom,2000,0,0,38.6,0,2.6,0,5.5,,0
United Kingdom,2010,0,0,95.6,0,1.1,0,1.9,,0
United Kingdom,2020,0,0,1206.8,0,0,0,1.8,,0
United States,1900,0,70,780.9,0,32.2,0,678.7,,0
United States,1910,0,0.6,282.7,0,0,0,182.1,,100
United States,1920,0,1.3,341.3,0,24.6,0,315.4,,0
United States,1930,0,11.6,372.1,0,33.7,0,187.5,,0
United States,1940,0,18.2,146.4,0,5.5,0,110.6,,12.1
United States,1950,0,4.2,289.5,0,14.8,0,251.8,,1.1
United States,1960,0,19.9,361,0,22.4,0,277.5,,0
United States,1970,0,6.5,254.3,0,59.9,0,144.7,,0
United States,1980,0,7.7,381.1,9,14,0,184.4,,0
United States,1990,0,6.5,349.2,0,37.4,0,184.9,,4.8
United States,2000,0,0.3,408.7,0,29.9,0,331.6,,6.7
United States,2010,0,0.1,305.7,0,27.1,0,232.1,,21.5
United States,2020,85.6,0.4,436,0,22.8,0,241.6,,35
United States Virgin Islands,1900,0,0,0,0,0,0,0,,0
United States Virgin Islands,1910,0,0,0,0,0,0,0,,0
United States Virgin Islands,1920,0,0,0,0,0,0,0,,0
United States Virgin Islands,1930,0,0,0,0,0,0,0,,0
United States Virgin Islands,1940,0,0,0,0,0,0,0,,0
United States Virgin Islands,1950,0,0,0,0,0,0,0,,0
United States Virgin Islands,1960,0,0,0,0,0,0,0,,0
United States Virgin Islands,1970,0,0,0,0,0,0,0,,0
United States Virgin Islands,1980,0,0,0,0,0,0,0,,0
United States Virgin Islands,1990,0,0,1,0,0,0,1,,0
United States Virgin Islands,2000,0,0,0,0,0,0,0,,0
United States Virgin Islands,2010,0,0,0.7,0,0,0,0.7,,0
United States Virgin Islands,2020,0,0,0,0,0,0,0,,0
Upper-middle-income countries,1900,0,2956.9,3855.2,856.5,30,0,6.5,,0
Upper-middle-income countries,1910,0,3886.2,19406.1,500,10000,0,5019.9,,0
Upper-middle-income countries,1920,470000,23404.7,503983.4,0,0,0,10562.7,,6
Upper-middle-income countries,1930,0,5903.3,443284.1,266.9,436016.4,4,1024.5,,0
Upper-middle-income countries,1940,0,14833.6,26727.5,200,9798.7,0,195.2,,0
Upper-middle-income countries,1950,0,356.4,53849.7,133.7,52640.5,0,630.3,,0
Upper-middle-income countries,1960,800,863.7,154774.4,288,151981.8,200,504.8,,0
Upper-middle-income countries,1970,6.3,37576.2,40684.7,30.2,2337.8,0,447.4,,0
Upper-middle-income countries,1980,201.4,4459.8,10174.4,2212.9,2250.5,56.8,549.6,,20.4
Upper-middle-income countries,1990,267.3,2728.8,9930.8,16.3,5298.1,52.8,955.2,,52.8
Upper-middle-income countries,2000,19.2,27373,30043.4,2.5,1426.8,16.3,600.4,,13.2
Upper-middle-income countries,2010,1.3,1174.1,9239.5,127.9,1385.6,4.6,282.7,,22
Upper-middle-income countries,2020,1.2,10353,14550.6,20,833,0,2698.6,,19.8
Uruguay,1900,0,0,0,0,0,0,0,,0
Uruguay,1910,0,0,0,0,0,0,0,,0
Uruguay,1920,0,0,0,0,0,0,0,,0
Uruguay,1930,0,0,0,0,0,0,0,,0
Uruguay,1940,0,0,0,0,0,0,0,,0
Uruguay,1950,0,0,0,0,0,0,0,,0
Uruguay,1960,0,0,0.8,0,0.8,0,0,,0
Uruguay,1970,0,0,0,0,0,0,0,,0
Uruguay,1980,0,0,0,0,0,0,0,,0
Uruguay,1990,0,0,0.3,0,0.1,0,0.2,,0
Uruguay,2000,0,0,1.9,0,0.3,0,0.9,,0
Uruguay,2010,0,0,1.4,0,1,0,0,,0
Uruguay,2020,0,0,0.4,0,0,0,0.4,,0
Uzbekistan,1900,0,0,0,0,0,0,0,,0
Uzbekistan,1910,0,0,0,0,0,0,0,,0
Uzbekistan,1920,0,0,0,0,0,0,0,,0
Uzbekistan,1930,0,0,0,0,0,0,0,,0
Uzbekistan,1940,0,0,0,0,0,0,0,,0
Uzbekistan,1950,0,0,0,0,0,0,0,,0
Uzbekistan,1960,0,0,0,0,0,0,0,,0
Uzbekistan,1970,0,0,0,0,0,0,0,,0
Uzbekistan,1980,0,0,0,0,0,0,0,,0
Uzbekistan,1990,0,0.9,3.4,0,0,0.1,0,,0
Uzbekistan,2000,0,0,0,0,0,0,0,,0
Uzbekistan,2010,0,1.3,1.3,0,0,0,0,,0
Uzbekistan,2020,0,0,3.4,0,1.8,0,0,,0
Vanuatu,1900,0,0,0,0,0,0,0,,0
Vanuatu,1910,0,0,0,0,0,0,0,,0
Vanuatu,1920,0,0,0,0,0,0,0,,0
Vanuatu,1930,0,0,0,0,0,0,0,,0
Vanuatu,1940,0,0,0,0,0,0,0,,0
Vanuatu,1950,0,0,10,0,0,0,10,,0
Vanuatu,1960,0,0,0,0,0,0,0,,0
Vanuatu,1970,0,0,0.4,0,0,0,0.4,,0
Vanuatu,1980,0,0,5.8,0,0,0,5.7,,0
Vanuatu,1990,0,1.2,5,0,0,0,3.8,,0
Vanuatu,2000,0,0,0.4,0,0,0,0.4,,0
Vanuatu,2010,0,0,2.3,0,0,0,2.3,,0
Vanuatu,2020,0,0,0.6,0,0,0,0.6,,0
Venezuela,1900,0,0,0,0,0,0,0,,0
